-130.991283822817,52.6573187794223,-83,0,193
-130.696023564103,52.6666388480722,-132,0,193
-130.734687720806,52.7213935444284,-106,0,193
-130.770521003176,52.6346800609205,-121,0,193
-130.817485984568,52.7149591956136,-100,0,193
-130.86669582323,52.5593279479889,-114,0,193
-130.690439437827,52.642607457129,-130,0,193
-130.668682705682,52.6389039752764,-132,0,193
-130.876716212563,52.5985414056797,-120,0,193
-130.92590089268,52.671380844067,-89,0,193
