-130.3700167,53.72211667,0,0,2
-130.3700167,53.72211667,0,172.8,2
-130.3700167,53.72211667,0,345.6,2
-130.3700167,53.72211667,0,518.4,2
-130.3700167,53.72211667,0,691.2,2
-130.3700167,53.72211667,0,864,2
-130.3700167,53.72211667,0,1036.8,2
-130.3700167,53.72211667,0,1209.6,2
-130.3700167,53.72211667,0,1382.4,2
-130.3700167,53.72211667,0,1555.2,2
-130.3700167,53.72211667,0,1728,2
-130.3700167,53.72211667,0,1900.8,2
-130.3700167,53.72211667,0,2073.6,2
-130.3700167,53.72211667,0,2246.4,2
-130.3700167,53.72211667,0,2419.2,2
-130.3700167,53.72211667,0,2592,2
-130.3700167,53.72211667,0,2764.8,2
-130.3700167,53.72211667,0,2937.6,2
-130.3700167,53.72211667,0,3110.4,2
-130.3700167,53.72211667,0,3283.2,2
-130.3700167,53.72211667,0,3456,2
-130.3700167,53.72211667,0,3628.8,2
-130.3700167,53.72211667,0,3801.6,2
-130.3700167,53.72211667,0,3974.4,2
-130.3700167,53.72211667,0,4147.2,2
-130.3700167,53.72211667,0,4320,2
-130.3700167,53.72211667,0,4492.8,2
-130.3700167,53.72211667,0,4665.6,2
-130.3700167,53.72211667,0,4838.4,2
-130.3700167,53.72211667,0,5011.2,2
-130.3700167,53.72211667,0,5184,2
-130.3700167,53.72211667,0,5356.8,2
-130.3700167,53.72211667,0,5529.6,2
-130.3700167,53.72211667,0,5702.4,2
-130.3700167,53.72211667,0,5875.2,2
-130.3700167,53.72211667,0,6048,2
-130.3700167,53.72211667,0,6220.8,2
-130.3700167,53.72211667,0,6393.6,2
-130.3700167,53.72211667,0,6566.4,2
-130.3700167,53.72211667,0,6739.2,2
-130.3700167,53.72211667,0,6912,2
-130.3700167,53.72211667,0,7084.8,2
-130.3700167,53.72211667,0,7257.6,2
-130.3700167,53.72211667,0,7430.4,2
-130.3700167,53.72211667,0,7603.2,2
-130.3700167,53.72211667,0,7776,2
-130.3700167,53.72211667,0,7948.8,2
-130.3700167,53.72211667,0,8121.6,2
-130.3700167,53.72211667,0,8294.4,2
-130.3700167,53.72211667,0,8467.2,2
-130.3700167,53.72211667,0,8640,2
-130.3700167,53.72211667,0,8812.8,2
-130.3700167,53.72211667,0,8985.6,2
-130.3700167,53.72211667,0,9158.4,2
-130.3700167,53.72211667,0,9331.2,2
-130.3700167,53.72211667,0,9504,2
-130.3700167,53.72211667,0,9676.8,2
-130.3700167,53.72211667,0,9849.6,2
-130.3700167,53.72211667,0,10022.4,2
-130.3700167,53.72211667,0,10195.2,2
-130.3700167,53.72211667,0,10368,2
-130.3700167,53.72211667,0,10540.8,2
-130.3700167,53.72211667,0,10713.6,2
-130.3700167,53.72211667,0,10886.4,2
-130.3700167,53.72211667,0,11059.2,2
-130.3700167,53.72211667,0,11232,2
-130.3700167,53.72211667,0,11404.8,2
-130.3700167,53.72211667,0,11577.6,2
-130.3700167,53.72211667,0,11750.4,2
-130.3700167,53.72211667,0,11923.2,2
-130.3700167,53.72211667,0,12096,2
-130.3700167,53.72211667,0,12268.8,2
-130.3700167,53.72211667,0,12441.6,2
-130.3700167,53.72211667,0,12614.4,2
-130.3700167,53.72211667,0,12787.2,2
-130.3700167,53.72211667,0,12960,2
-130.3700167,53.72211667,0,13132.8,2
-130.3700167,53.72211667,0,13305.6,2
-130.3700167,53.72211667,0,13478.4,2
-130.3700167,53.72211667,0,13651.2,2
-130.3700167,53.72211667,0,13824,2
-130.3700167,53.72211667,0,13996.8,2
-130.3700167,53.72211667,0,14169.6,2
-130.3700167,53.72211667,0,14342.4,2
-130.3700167,53.72211667,0,14515.2,2
-130.3700167,53.72211667,0,14688,2
-130.3700167,53.72211667,0,14860.8,2
-130.3700167,53.72211667,0,15033.6,2
-130.3700167,53.72211667,0,15206.4,2
-130.3700167,53.72211667,0,15379.2,2
-130.3700167,53.72211667,0,15552,2
-130.3700167,53.72211667,0,15724.8,2
-130.3700167,53.72211667,0,15897.6,2
-130.3700167,53.72211667,0,16070.4,2
-130.3700167,53.72211667,0,16243.2,2
-130.3700167,53.72211667,0,16416,2
-130.3700167,53.72211667,0,16588.8,2
-130.3700167,53.72211667,0,16761.6,2
-130.3700167,53.72211667,0,16934.4,2
-130.3700167,53.72211667,0,17107.2,2
-130.3700167,53.72211667,0,17280,2
-130.3700167,53.72211667,0,17452.8,2
-130.3700167,53.72211667,0,17625.6,2
-130.3700167,53.72211667,0,17798.4,2
-130.3700167,53.72211667,0,17971.2,2
-130.3700167,53.72211667,0,18144,2
-130.3700167,53.72211667,0,18316.8,2
-130.3700167,53.72211667,0,18489.6,2
-130.3700167,53.72211667,0,18662.4,2
-130.3700167,53.72211667,0,18835.2,2
-130.3700167,53.72211667,0,19008,2
