-127.830011679269,51.5583238125688,-145,0,307
-127.941387856985,51.6629807371403,-102,0,307
-127.942822562076,51.6448966366402,19,0,307
-127.870286636483,51.5681342123569,-225,0,307
-127.891294683436,51.6705493289224,5,0,307
-127.913518558791,51.6321388331002,-119,0,307
-127.837737073075,51.548279499801,-182,0,307
-127.851060927805,51.5612655565717,-172,0,307
-127.884903732567,51.6229671572487,-231,0,307
-127.854576137641,51.5821932832496,-201,0,307
